3340,1063366,1
551,446895,1
3175,102676,1
2612,14777,1
3420,1065697,1
1922,816587,1
3222,577636,1
3340,65169,1
491,18925,1
98,15975,1
3340,775175,1
381,102651,1
1488,1217545,1
2951,26622,1
2810,42630,1
491,25469,1
635,1068838,1
491,14432,1
3340,1479955,1
551,13847,1
1316,14628,1
2495,1187558,1
3222,527656,1
626,929674,1
401,17184,1
2634,14432,1
2799,677309,1
3119,517549,1
4084,9085,1
1695,63282,1
3340,1194599,1
491,19985,1
98,67549,1
1174,15975,1
551,15391,1
491,17608,1
3379,162506,1
551,19128,1
3222,657202,1
491,188124,1
1922,745371,1
773,16356,1
2810,590909,1
551,561047,1
773,41984,1
491,17678,1
551,217198,1
854,111646,1
559,9098,1
2799,33062,1
3340,1703678,1
551,13847,1
328,13758,1
475,2942106,1
3340,571060,1
2579,537657,1
1922,251859,1
491,18562,1
3497,1439898,1
3273,61194,1
3222,1290779,1
551,657846,1
2356,17217,1
3360,81000,1
551,14432,1
491,22125,1
1922,1307479,1
491,14924,1
3499,28423,1
3222,1045926,1
2810,100640,1
3476,24152,1
3222,801296,1
3222,1113575,1
3415,1128719,1
576,18664,1
551,246978,1
551,543116,1
3222,209684,1
1922,453150,1
3222,365725,1
845,186702,1
773,17764,1
4648,211300,1
956,25614,1
3222,866918,1
2704,164281,1
2356,559458,1
626,1033308,1
3222,129362,1
3273,900651,1
3340,1346024,1
2341,396419,1
491,21047,1
3222,466679,1
3105,178274,1
4627,53115,1
3222,705708,1
635,1386142,1
3476,15391,1
491,25800,1
551,559743,1
491,14432,1
2356,790009,1
3340,1092311,1
2810,17230,1
3222,1237144,1
956,750152,1
626,783922,1
1534,18495,1
491,443822,1
551,28536,1
3222,14746,1
1922,17009,1
491,205401,1
2810,325962,1
551,67541,1
381,9427,1
491,9294,1
1922,74651,1
3222,740053,1
1192,38509,1
3476,261212,1
3360,270515,1
3222,835700,1
3222,1014319,1
2038,328458,1
2951,10109,1
3340,275358,1
1695,1464390,1
3476,142957,1
551,17584,1
3222,372019,1
2810,328458,1
3340,333892,1
381,1192736,1
4627,27914,1
3340,1776491,1
491,334855,1
626,61231,1
2356,922614,1
1922,210966,1
2634,415294,1
446,9076,1
551,722472,1
1192,23894,1
3340,1274444,1
1681,1236851,1
3222,862108,1
845,790859,1
2634,3798467,1
3771,9850,1
3476,118633,1
350,17110,1
3222,793460,1
446,9098,1
1922,1519043,1
491,22138,1
4012,26622,1
1922,1250054,1
491,16356,1
3476,723285,1
98,10675,1
551,242228,1
3771,14432,1
3326,1522305,1
559,9097,1
3222,484784,1
3771,26622,1
551,139719,1
350,18351,1
401,22099,1
381,1266116,1
551,11021,1
3340,510124,1
1922,666106,1
1488,68411,1
3222,739562,1
773,589683,1
3771,15973,1
4627,17610,1
3340,659590,1
3222,1464015,1
3340,258972,1
2951,26622,1
1534,425135,1
3771,1105940,1
2695,1055518,1
267,9084,1
3340,42630,1
1481,235765,1
491,92310,1
1922,1568367,1
3340,1056639,1
4078,18702,1
491,15391,1
2634,415294,1
3420,33036,1
3340,892482,1
3175,331911,1
3340,571060,1
551,1275096,1
3340,1251286,1
551,1074732,1
2810,17110,1
2038,9857,1
3273,15975,1
3222,811035,1
551,529130,1
2951,54125,1
635,1881567,1
3238,4492508,1
2619,925873,1
98,697456,1
3273,17762,1
3760,218973,1
551,50825,1
1481,807096,1
626,831796,1
2810,46622,1
2810,19369,1
931,626948,1
626,10912,1
2646,16356,1
3222,44132,1
551,17232,1
854,1554728,1
3340,900651,1
3340,764820,1
626,1356068,1
446,832549,1
3222,1119439,1
3175,10559,1
1695,1446144,1
3340,270834,1
491,13040,1
854,942065,1
854,530133,1
2951,221501,1
551,17678,1
2810,15973,1
491,9079,1
1488,9079,1
1192,270393,1
2101,9076,1
3340,18531,1
1542,242228,1
3144,507119,1
491,12595,1
551,15946,1
551,25469,1
3175,10559,1
854,424703,1
491,244137,1
4627,512861,1
2356,17609,1
1481,807096,1
576,61172,1
3674,892355,1
491,146181,1
3229,482115,1
491,130804,1
2810,383690,1
3222,235017,1
3340,2262778,1
551,11476,1
3175,27914,1
3326,1522305,1
491,59950,1
4648,3841022,1
3326,313087,1
3340,13308,1
3222,16464,1
3222,365591,1
3420,32558,1
4012,30147,1
3222,102097,1
3175,16477,1
576,17721,1
635,1117201,1
4627,395077,1
3222,189880,1
2356,61399,1
1192,1530864,1
3222,457875,1
491,153107,1
3175,331911,1
3222,28236,1
2493,10680,1
3340,21709,1
491,439205,1
3340,1402219,1
3340,1268899,1
4627,53115,1
3771,26622,1
1316,697456,1
491,370433,1
2356,67108,1
4078,1310999,1
3340,134770,1
3222,783762,1
551,589168,1
1922,101812,1
551,637224,1
1922,247734,1
2462,5770076,1
401,14857,1
138,13153,1
1481,1954525,1
1534,438925,1
475,206979,1
3222,1235466,1
446,10678,1
491,14857,1
491,16354,1
626,10904,1
1922,622510,1
2951,25468,1
491,9828,1
626,1524737,1
3760,9092,1
551,60781,1
2356,17611,1
3340,505589,1
1481,292718,1
3379,59927,1
98,427173,1
2810,22689,1
3222,868374,1
551,12687,1
475,22138,1
3771,26622,1
1534,687054,1
773,909017,1
551,494143,1
3222,99076,1
1747,941115,1
3222,102090,1
3340,785597,1
491,14924,1
2810,1438296,1
3418,2626217,1
1192,23894,1
2810,51395,1
491,17584,1
3222,935673,1
1542,1426145,1
551,102676,1
1922,91177,1
2952,59502,1
2634,5708988,1
446,9097,1
3222,19369,1
551,13847,1
3222,622510,1
2729,1005383,1
3497,76303,1
3340,571060,1
3222,335516,1
3340,1223896,1
2799,706660,1
491,12595,1
491,18559,1
401,22100,1
551,640189,1
1922,1570753,1
560,13758,1
3420,17225,1
4627,153038,1
956,219169,1
3340,16362,1
551,22705,1
2810,21545,1
956,15981,1
551,46623,1
491,129470,1
491,17926,1
1922,1187156,1
2810,18560,1
3340,1323905,1
491,571060,1
3222,225575,1
551,84641,1
551,158129,1
551,767507,1
1534,1145329,1
551,1004994,1
3222,859632,1
551,16361,1
475,806391,1
3340,1191793,1
491,18998,1
551,760633,1
551,18718,1
551,408165,1
491,13392,1
1481,1225331,1
3340,1216308,1
350,18925,1
2704,5541758,1
1922,627270,1
3340,16354,1
475,2353260,1
3771,4294158,1
3340,277977,1
491,153056,1
559,9079,1
2799,1536876,1
551,17584,1
626,475038,1
3222,1079412,1
3222,1260864,1
551,14946,1
3340,17009,1
551,14432,1
3222,841998,1
1922,865666,1
2038,12722,1
551,235962,1
626,1434105,1
635,1162116,1
491,218968,1
3191,17176,1
1488,786671,1
3222,859632,1
956,13456,1
3326,2953782,1
551,993540,1
2695,578701,1
491,12914,1
3340,1166784,1
3222,706211,1
2634,11708,1
475,1322202,1
3326,2410136,1
947,685871,1
491,13308,1
491,18920,1
4627,214604,1
3340,1954395,1
551,13392,1
3340,1035421,1
2101,9090,1
551,18345,1
551,13847,1
3340,1483539,1
491,18724,1
1369,2626217,1
491,18384,1
475,18905,1
3771,16353,1
551,1251936,1
2810,226099,1
854,1181102,1
3340,1300560,1
551,416522,1
3340,697456,1
211,424407,1
350,18917,1
3222,219607,1
4627,12797,1
491,11476,1
475,789911,1
3340,13847,1
854,433452,1
956,217198,1
3340,729609,1
3340,61160,1
931,11708,1
3222,857818,1
551,29015,1
551,15946,1
3340,202583,1
3771,11859,1
4012,333892,1
551,12595,1
3222,862193,1
491,99215,1
551,12681,1
551,83336,1
1491,4294158,1
4634,9100,1
1488,1121941,1
551,9828,1
3222,1198942,1
2634,3798467,1
551,501090,1
1542,1229950,1
1192,67108,1
401,17110,1
3379,17231,1
551,18351,1
3175,86423,1
2810,543044,1
3175,270834,1
626,1455164,1
551,10480,1
3379,10679,1
2810,18081,1
3222,1140143,1
98,17229,1
551,18718,1
2612,1046572,1
3222,509320,1
3360,732729,1
491,18925,1
491,419415,1
1481,1050804,1
3476,1085667,1
551,18718,1
491,17219,1
1695,936551,1
3340,18996,1
491,19409,1
4571,14628,1
4634,9079,1
1481,1176662,1
3340,16313,1
2729,10109,1
3222,67772,1
956,348843,1
350,17679,1
1922,1508969,1
1488,1145399,1
3175,28886,1
3340,659516,1
98,17228,1
1922,1469715,1
3340,2120730,1
4627,53115,1
1192,922614,1
1488,867839,1
2695,1078859,1
635,1068838,1
626,3858060,1
1922,1408812,1
854,530111,1
3340,22730,1
2810,389663,1
4632,28536,1
1192,70014,1
3340,1443571,1
4638,22125,1
4627,10559,1
2704,1373463,1
3771,86657,1
350,924779,1
491,18680,1
3340,1439319,1
854,1253565,1
3340,507764,1
3444,76758,1
773,323940,1
3476,144503,1
3273,9090,1
1192,9427,1
350,610170,1
956,87449,1
1488,33983,1
491,22708,1
3222,220350,1
551,17584,1
2341,1585357,1
1943,10409,1
3175,331911,1
491,70377,1
2341,1436116,1
3760,14628,1
3222,817205,1
3222,9085,1
491,16474,1
3340,100640,1
1759,313087,1
551,770967,1
1759,394728,1
551,1463554,1
635,783391,1
3222,823178,1
956,13465,1
551,224938,1
491,21545,1
3340,763288,1
2810,360966,1
3340,899174,1
2810,86423,1
3340,1184933,1
2579,64257,1
3340,680709,1
3340,1594477,1
3771,11859,1
2462,64263,1
551,10480,1
491,228973,1
1922,1511736,1
3340,940981,1
1488,1171714,1
1192,17228,1
551,17584,1
3175,17763,1
551,215433,1
551,12595,1
3222,637532,1
491,17732,1
3476,9090,1
2810,235000,1
491,276683,1
551,297680,1
1192,17632,1
491,16353,1
1922,981767,1
1192,420548,1
3340,899120,1
3222,482015,1
626,1198596,1
551,57471,1
1481,71332,1
551,167425,1
551,15975,1
2810,21545,1
3340,814538,1
3222,241898,1
635,134467,1
3444,78411,1
3420,18997,1
1922,265113,1
576,61092,1
1922,206899,1
1542,585298,1
2695,862023,1
4012,41038,1
551,799604,1
491,20795,1
4571,9424,1
2356,24316,1
3273,70014,1
3105,10559,1
3340,977724,1
98,28886,1
1695,437578,1
401,10912,1
1922,759085,1
491,93172,1
1922,1467979,1
716,1010023,1
551,334699,1
2810,200190,1
551,14405,1
381,115611,1
1922,1208948,1
2634,2831784,1
635,10678,1
3222,1171232,1
3340,718105,1
491,66697,1
3222,9087,1
3673,328458,1
491,17222,1
1695,513330,1
2810,543070,1
491,50293,1
2810,14856,1
773,953452,1
956,17184,1
3771,4294158,1
1316,697456,1
2810,153128,1
3340,1438134,1
491,14946,1
491,17611,1
3420,680691,1
2704,12078,1
1542,735580,1
3476,1190932,1
491,83336,1
1192,1413439,1
381,1236488,1
2695,138205,1
956,223947,1
551,18511,1
1316,1346024,1
491,17250,1
2810,10678,1
3175,856154,1
551,25054,1
2704,252167,1
1922,946003,1
2579,19369,1
3340,1101207,1
381,316359,1
956,9294,1
3524,9850,1
551,17584,1
551,731376,1
267,16356,1
4627,253656,1
3326,1522305,1
1985,14788,1
3499,3320056,1
3222,814017,1
551,71858,1
1695,84592,1
551,36383,1
491,17217,1
2486,9259,1
551,927889,1
350,22099,1
3340,1143833,1
3222,153008,1
3340,1096996,1
1759,242732,1
3760,9079,1
1922,1155802,1
551,447005,1
2729,9077,1
491,17250,1
1695,16353,1
491,14628,1
956,28536,1
2810,13456,1
446,900651,1
446,22626,1
475,1409319,1
551,1218827,1
491,17678,1
3222,859632,1
551,394944,1
2356,17108,1
2810,252450,1
491,17926,1
491,17584,1
4012,190473,1
491,42906,1
551,18680,1
2341,76578,1
491,99220,1
491,18698,1
956,28886,1
491,19409,1
551,814017,1
1922,1561954,1
845,10409,1
1542,605848,1
2951,77545,1
491,111121,1
3222,835700,1
3273,18010,1
3771,9294,1
3222,740053,1
3222,452866,1
381,194335,1
475,269497,1
2539,12722,1
1922,1792445,1
3771,41038,1
3340,501442,1
1542,17584,1
551,814865,1
3340,785797,1
2951,1045998,1
2247,1309924,1
551,1243925,1
3340,1317610,1
3340,1287327,1
635,9077,1
491,11476,1
491,18680,1
2141,10678,1
491,19128,1
3340,1020366,1
551,249140,1
3497,466935,1
2810,17926,1
551,1253888,1
1922,302152,1
576,29608,1
1922,611735,1
551,1551044,1
1695,487652,1
3340,74651,1
2810,11476,1
3771,11859,1
3379,907964,1
3420,16354,1
3175,1247118,1
635,783391,1
3222,906277,1
3340,500736,1
475,1351743,1
3524,1074313,1
2695,9427,1
491,54008,1
35,51484,1
475,1429959,1
491,13308,1
3340,970167,1
551,61749,1
41,54600,1
551,30876,1
626,41193,1
845,537784,1
1922,1597104,1
1922,308277,1
491,18905,1
3771,41980,1
2810,797779,1
491,18916,1
491,18680,1
475,803739,1
3222,862108,1
1491,1213641,1
576,30017,1
3222,1190881,1
3222,19177,1
3222,1251286,1
475,1399326,1
3222,118267,1
854,1450672,1
491,38093,1
3119,38490,1
1943,9842,1
1922,1356186,1
3340,13847,1
3222,394599,1
551,18680,1
3340,1314341,1
4627,118633,1
401,22626,1
551,879961,1
3222,128918,1
491,16360,1
2810,11859,1
3222,501442,1
475,49801,1
773,164281,1
1192,1000526,1
3340,1458933,1
2799,28798,1
2810,797779,1
2951,26622,1
854,81145,1
381,682177,1
3340,1523634,1
1922,1452654,1
3340,571060,1
551,225260,1
3222,97751,1
4141,17217,1
491,167425,1
1922,430254,1
3771,239111,1
1922,17632,1
1192,16354,1
635,1858160,1
2810,36383,1
3340,1418976,1
2810,9796,1
1922,2151939,1
3340,1148987,1
3222,859632,1
2247,523929,1
1922,1237300,1
1542,3149267,1
956,9846,1
3771,67772,1
635,896269,1
3420,50825,1
3175,12906,1
3340,67165,1
41,15977,1
491,76789,1
3222,814017,1
3340,438114,1
3222,33062,1
2951,33036,1
551,346180,1
491,18925,1
3340,786033,1
635,1424322,1
1491,332023,1
491,167425,1
3222,801296,1
3273,38093,1
3222,225093,1
491,153123,1
98,214495,1
854,332892,1
4627,10902,1
491,33036,1
1695,62470,1
491,18916,1
491,38505,1
2704,1703066,1
3340,1005444,1
491,17314,1
3834,913838,1
854,444202,1
381,1184449,1
635,61164,1
3222,801759,1
3175,10559,1
3222,652503,1
3175,10559,1
3175,773928,1
401,17034,1
3420,50825,1
2810,1336733,1
2810,153117,1
3222,811327,1
2810,17928,1
3340,1236971,1
551,19409,1
2810,22626,1
551,17584,1
3105,144503,1
3340,1503857,1
2810,447855,1
2810,10680,1
3340,16353,1
1922,1135036,1
2704,617409,1
2341,638538,1
3340,779025,1
491,225789,1
3175,16360,1
551,14855,1
3222,841965,1
4141,22708,1
3476,312782,1
1192,38093,1
551,19095,1
491,18349,1
2612,25555,1
551,10514,1
2810,589683,1
551,12682,1
3771,26622,1
1922,603798,1
1922,3977273,1
2810,13040,1
2810,395386,1
3340,3312105,1
3524,420548,1
381,1137442,1
626,395650,1
3340,18500,1
3760,899472,1
551,65651,1
2810,530144,1
4648,1145742,1
2952,9092,1
2810,539664,1
491,13456,1
626,838016,1
1695,818387,1
845,97751,1
3420,59927,1
551,35660,1
491,19409,1
2951,810946,1
551,28895,1
2810,537731,1
551,1300615,1
475,1285446,1
3222,1785459,1
3340,736639,1
3340,1399326,1
3222,372117,1
2486,9076,1
401,17219,1
3222,1123748,1
3222,1136082,1
3222,14514,1
3326,1893699,1
475,54600,1
2810,21545,1
1219,900651,1
491,14628,1
4012,115611,1
2462,475670,1
98,589168,1
491,10814,1
551,18345,1
1192,69976,1
551,18680,1
4141,270393,1
491,42624,1
491,17034,1
2579,102656,1
491,16418,1
560,14645,1
3623,109744,1
3420,507764,1
2695,9796,1
3222,811035,1
1922,314298,1
1488,30147,1
2462,1267277,1
3159,1407659,1
3340,1424322,1
491,19409,1
491,15966,1
3222,818894,1
2810,543017,1
3222,200339,1
3273,820789,1
491,31929,1
2810,345455,1
491,18511,1
551,11760,1
2462,290786,1
3222,1033308,1
551,529095,1
3222,801296,1
267,9092,1
491,13456,1
3944,952892,1
551,1142771,1
491,14924,1
3273,159724,1
3222,630523,1
41,86423,1
3771,4130857,1
3340,1517583,1
626,790009,1
626,826687,1
3326,743236,1
3175,1080352,1
491,99206,1
635,38490,1
3340,251859,1
491,31348,1
1488,9078,1
1534,1253651,1
576,24152,1
635,640237,1
1759,418766,1
3340,430034,1
1542,82829,1
3105,144503,1
3222,841998,1
2619,906206,1
491,18998,1
551,18919,1
97,512223,1
3222,823218,1
3340,347881,1
401,1181102,1
2810,172100,1
381,13515,1
551,18718,1
3222,19371,1
551,195258,1
3476,22097,1
3273,9080,1
3340,1001226,1
98,102651,1
3340,1198910,1
576,29056,1
551,13847,1
381,442864,1
956,658583,1
3340,127655,1
551,252450,1
98,753691,1
491,560394,1
1316,617943,1
2493,118651,1
1922,1325682,1
4012,54600,1
3499,507166,1
3222,700682,1
551,1325869,1
2951,54125,1
551,10559,1
956,1000553,1
1192,196525,1
551,2956342,1
3499,3292211,1
3340,266866,1
1922,1600107,1
2462,3996472,1
3055,17024,1
1488,130994,1
3340,985714,1
2704,12079,1
2810,14924,1
3771,475670,1
3340,905162,1
2951,83270,1
551,17141,1
2810,22707,1
3771,49121,1
635,15804,1
956,943147,1
3273,14628,1
3771,26622,1
491,328148,1
3760,605848,1
491,331911,1
98,226099,1
3396,985626,1
3340,2689120,1
626,114061,1
3340,1023143,1
491,243810,1
491,165172,1
1922,482015,1
446,17187,1
3340,220617,1
491,15391,1
1922,1200205,1
3340,1285446,1
491,443822,1
1922,490274,1
3105,144503,1
3222,832918,1
1922,793851,1
2810,797779,1
2729,19985,1
3326,239269,1
3476,1005383,1
2810,900651,1
1491,28536,1
551,206801,1
551,1434817,1
2810,18998,1
3340,797379,1
491,19129,1
1192,28536,1
2101,404636,1
1192,15981,1
3175,17742,1
551,13847,1
3222,857372,1
350,9085,1
1922,10480,1
1977,335544,1
3771,12906,1
635,9088,1
2634,415294,1
491,19095,1
491,102676,1
2634,1330912,1
2822,1112684,1
4627,530676,1
576,30200,1
3144,1398984,1
3222,100640,1
3340,1187558,1
1922,1416445,1
551,1290491,1
2810,10911,1
551,924669,1
2962,9857,1
773,865507,1
3229,16354,1
854,64433,1
3222,702126,1
1192,38498,1
3222,691931,1
3222,1080447,1
3420,51395,1
3360,809687,1
3340,87449,1
3222,583894,1
1491,14432,1
635,22100,1
3340,1522265,1
1534,1504383,1
3222,200867,1
1922,1332016,1
3771,15981,1
551,583894,1
3222,244490,1
3222,530133,1
3340,333525,1
551,18377,1
1192,38093,1
1192,23894,1
773,853594,1
3340,872323,1
2810,28895,1
1192,38093,1
267,9097,1
2506,22193,1
503,559465,1
1759,30147,1
2356,9427,1
491,239111,1
3771,66687,1
1695,1261447,1
551,571060,1
551,16362,1
956,1035756,1
1922,1551972,1
3340,14982,1
2462,1009360,1
4141,374409,1
1488,9853,1
237,52305,1
3273,16313,1
2579,144267,1
551,28895,1
1534,426367,1
3771,22570,1
4627,12797,1
845,837436,1
854,1587353,1
2729,9088,1
2810,4749510,1
635,810561,1
3222,1009236,1
94,369505,1
4627,18702,1
2810,208413,1
551,559458,1
3340,725185,1
475,771736,1
3340,573438,1
3327,11708,1
4084,9076,1
626,172100,1
3222,1136890,1
475,810295,1
560,12071,1
3700,235000,1
551,59626,1
491,13394,1
551,871491,1
98,17109,1
3340,941115,1
323,13758,1
1695,1418602,1
2579,1524751,1
1316,2448081,1
854,308553,1
491,19148,1
1491,14628,1
401,1245637,1
1534,18498,1
551,405811,1
1922,2676634,1
97,18917,1
3340,1217327,1
3340,1566342,1
551,13285,1
491,18917,1
1491,38498,1
1922,321024,1
3222,543044,1
2495,443822,1
2841,51182,1
491,15946,1
491,9828,1
854,1391310,1
3222,1088398,1
551,654923,1
491,50825,1
2810,616759,1
3340,300124,1
3222,11710,1
4634,9080,1
3340,9085,1
3222,862193,1
3340,17134,1
1922,718105,1
3222,248019,1
3771,77520,1
3222,866891,1
1922,1261752,1
3340,369505,1
3175,803739,1
1922,1387916,1
491,14855,1
3771,50825,1
3222,25397,1
3476,14857,1
491,25469,1
551,11020,1
551,1229334,1
3222,835700,1
3222,1080450,1
2810,797779,1
2951,225482,1
3222,18901,1
475,636716,1
854,1474531,1
1192,610170,1
3771,11859,1
3497,1110497,1
3340,777603,1
551,167425,1
3360,13758,1
551,381144,1
446,18925,1
1922,2439608,1
491,16357,1
1922,776702,1
3222,835700,1
854,98728,1
3175,10559,1
854,59211,1
491,16313,1
491,10679,1
2810,17109,1
854,248052,1
3222,814017,1
446,22097,1
626,120004,1
4627,874811,1
4627,10409,1
475,14855,1
3760,71332,1
3222,841998,1
1922,1587360,1
3340,1501309,1
551,18920,1
3222,549012,1
3222,814017,1
3340,1317559,1
3175,4949764,1
3395,662402,1
491,41572,1
3222,1386650,1
491,83336,1
3175,803739,1
3326,5311954,1
2952,9090,1
3340,30876,1
3222,503890,1
3325,543032,1
2951,16862,1
551,537657,1
551,434250,1
2356,10671,1
491,57471,1
1922,92310,1
1488,1177082,1
3340,526483,1
1922,1573186,1
475,1155276,1
98,10675,1
491,95931,1
1192,301564,1
475,22570,1
491,18511,1
401,9092,1
3222,716989,1
3771,26622,1
3771,36347,1
551,17584,1
931,1122185,1
3878,14628,1
491,16353,1
551,22570,1
2810,9853,1
2810,38093,1
2356,70014,1
626,3956769,1
491,36383,1
551,14514,1
635,137671,1
3340,646033,1
491,33983,1
1322,14790,1
551,18925,1
3222,591932,1
3662,248994,1
491,58066,1
3340,620787,1
3340,13847,1
551,10559,1
2951,1005829,1
2356,14628,1
3222,561610,1
854,1434930,1
3771,617943,1
3175,13851,1
626,57503,1
446,9846,1
491,16418,1
1922,12797,1
3175,28886,1
2341,229031,1
1922,18486,1
491,17237,1
491,138205,1
3340,770967,1
551,16353,1
626,2930254,1
551,13308,1
3340,17232,1
635,1487890,1
854,430034,1
491,19409,1
350,14628,1
1922,648613,1
3222,668519,1
551,16353,1
551,28506,1
3222,866912,1
3222,299270,1
2810,17678,1
3222,1310376,1
551,1105940,1
551,15391,1
3222,67541,1
3340,14628,1
3222,16480,1
491,19409,1
551,1220774,1
560,19539,1
381,1241563,1
3420,13851,1
3222,632136,1
475,1326228,1
3420,51395,1
491,10679,1
2810,507764,1
551,19807,1
635,249131,1
491,18680,1
2810,20795,1
551,102656,1
551,9796,1
576,16473,1
551,507710,1
475,60914,1
3235,1163851,1
3222,1494633,1
3340,32371,1
3222,801296,1
635,54008,1
3222,98713,1
2810,75613,1
3222,1063366,1
3273,737882,1
635,528034,1
3175,347184,1
3499,846306,1
3222,66697,1
635,1398984,1
551,12595,1
3273,18997,1
491,18996,1
3222,11708,1
2695,598977,1
1488,1043081,1
3326,1587353,1
3222,98721,1
3476,19987,1
854,70136,1
2341,1076867,1
1759,783041,1
2951,17605,1
854,1019225,1
3222,68411,1
3497,1136836,1
350,15946,1
2810,51444,1
956,17187,1
491,12595,1
3340,904540,1
3222,34082,1
551,1078670,1
475,1179295,1
947,596135,1
381,1092524,1
551,33983,1
1922,16489,1
626,3355562,1
2810,1365242,1
551,13847,1
4627,18702,1
551,1187995,1
3235,419666,1
3340,1577510,1
3340,1359035,1
4491,2626217,1
2810,1411425,1
2101,9081,1
3340,1162162,1
401,9085,1
3222,381798,1
1488,291056,1
2951,26622,1
350,19128,1
2462,2263151,1
491,19807,1
551,274240,1
2634,2144928,1
3222,668519,1
626,137671,1
98,13153,1
2356,1934591,1
